Longitude (deg),Latitude (deg),Traffic_Score,Hospital_Score,Tour_Score,Total_Score,Nearest_Traffic_Distance_km,Nearest_Hospital_Distance_km,Nearest_Tour_Distance_km
127.06590516274645,37.50463000500513,0.5676932437545782,0.8620899976477918,0.760695079962294,0.6946126371640854,6.596210200739035,2.334864311531727,4.34113523445213
126.89907310578882,35.177862821061126,0.521512072024338,0.9489761833806736,0.739993499629841,0.6934475909523392,1.0692882741338938,0.9389977040800492,4.747047996314572
128.963082293362,35.15959785340367,0.5156889768777636,0.780523573221825,0.9419655206778845,0.6803946645410062,0.7109942745794563,3.775161642001298,1.1000410109825214
128.52097149395715,35.82676165972932,0.4861694071331303,0.9210760981369082,0.7807547666812135,0.6755584863438803,0.3173606943786716,1.373226997143874,3.9555147329677673
126.67625268004008,37.433391745804734,0.4422086668383068,0.8883102189858237,0.9392031427583163,0.6754380276665638,0.7316333328982834,1.8997737477787793,1.1456897384165992
126.8950704453545,37.51935158356588,0.46656235442335603,0.9746186982152624,0.7353431352137743,0.6727354137190116,6.2886218043277236,0.5506954803697804,4.839375871184944
126.95841509804463,37.56861894068177,0.4144453235366391,0.9767527627406394,0.8483857935172169,0.6699256492939547,9.565501596547493,0.5188281065056826,2.7076071482519986
126.66688972148216,37.4163156821097,0.38573609852801305,0.9507828561514015,0.9569165236600514,0.6694862108414372,2.3693777893458474,0.9113078144804937,0.854765262561893
128.52039875975,35.88787159217768,0.5220956129481893,0.7939763347223511,0.8457375179748399,0.6683882104857679,0.838195615592598,3.527884022939633,2.7550352691232227
128.9999494560769,35.15612811291084,0.4222028299568429,0.9814869626740587,0.8132707207846305,0.6682016479375651,3.1088798696249706,0.4483744143849272,3.3458152430008496
126.6861227123826,37.4425780542566,0.4130469408424525,0.8785430430358421,0.9875800006644764,0.6676023834648741,1.549414414491066,2.0603760802572384,0.36094069706313775
126.84854758697578,35.187725521531185,0.40361030924101005,0.901286048268618,0.9686628110359354,0.6659235313082775,0.7487866390751771,1.6890367563695843,0.6641518857936788
128.5061548349127,35.813429886775566,0.4326409627083131,0.9145296884879774,0.8712815904097746,0.6649357059825047,0.2711810407592809,1.4769604593642505,2.302187820198822
128.58918690986917,35.90236358891848,0.4606893014602696,0.7945553261851857,0.9669359420057808,0.6620984369868467,2.850565899978974,3.5173324312691316,0.6920610752865415
126.9901982496932,37.49547418477562,0.4025296822142475,0.9328404978539547,0.9018539718932645,0.661487784841963,9.186526309375443,1.1885941102648845,1.7733419903816945
129.00357626551687,35.12194542960372,0.3631477090400514,0.9417241159716572,0.9767187118212073,0.6594348316757643,4.914904006045451,1.0506634562678245,0.5344667657685446
127.03389049406546,37.5152637038353,0.4050571192810207,0.9481802548967343,0.846841129138416,0.6563508619372138,9.111499379476774,0.9512127050076948,2.7352569617780293
126.90875408221484,37.51605173572231,0.420828110632876,0.9627703333891928,0.7827102585035716,0.6557872070339101,7.5253642977870125,0.7288657684919209,3.9183177295288796
126.85915877578203,35.1781434060153,0.3725631988090322,0.9422491943968143,0.8955928501270383,0.648074927748968,1.7081840842780331,1.042550438737867,1.8805151028177265
129.01498021985685,35.31548699535513,0.3770429785803324,0.9150491165855608,0.9229862550038632,0.6476334752666071,0.08833643163562818,1.4687034237832826,1.415798191433797
128.7001682009466,35.253795049881674,0.4027300977337832,0.8941373082728972,0.8886669402433283,0.6473396293974264,2.8961220066507427,1.8047711244846534,1.9997404226263704
126.65154210447932,37.41369679752519,0.36297700803983995,0.9099987542938324,0.9630775556855696,0.6471036414451836,3.0982633446714627,1.5491793923157713,0.7545603515964711
128.6529107082366,35.883230933859565,0.3900927102057184,0.9663121354751112,0.8029615293801531,0.6455323016214232,2.6836269118309897,0.6753836597391291,3.5371158667250215
128.96737871266816,35.13676791007424,0.46778484015913396,0.7810681667437286,0.884763748289061,0.6451656197604978,1.879861048432852,3.7650717993672056,2.067245961889549
126.84581322575396,35.18110336866312,0.3791097341814671,0.8956191749011405,0.9215050285347648,0.6425416252680287,1.4994073939793586,1.7807070006268246,1.4406522843044507
129.0294393949149,35.108811911255145,0.28949562467748874,0.9999477382921934,0.9675968342566701,0.6382515006777365,7.631137286652573,0.1767619740855631,0.681375312864082
126.84947591083527,35.17843165512977,0.3742190883901971,0.8978488896653579,0.9075247444986012,0.6379691599944262,1.6550316571683834,1.7445711149847944,1.676767181197154
127.05913079543376,37.64727950726129,0.3676679477595112,1.0,0.7454527047265432,0.6329245148250642,5.138664355301347,0.17599998943891731,4.63920256079825
126.8812588494758,35.14509252119284,0.3926872899524229,0.9807820679533309,0.6920607920853769,0.628990423779286,4.470500405562081,0.45884361316989236,5.7197824251568905
126.67079549262476,37.40093201595463,0.33478632523803653,0.9548567791289723,0.8729652244716565,0.6284432412520413,4.067168761931437,0.8490559663999465,2.272697342177694
126.87228737610552,37.37494232610803,0.5065199479565613,0.6952449590745016,0.82420858090706,0.6266751778820431,0.626383337283359,5.445296326959033,3.144829716636718
127.44783232626776,36.42907392311605,0.4040786520019704,0.8678569565062034,0.8203638417390815,0.6264691813006624,2.713077057074082,2.2380806319957305,3.2152476514222394
126.88549603144924,35.14789523283338,0.4048943983006038,0.9574746298565582,0.6792993846210895,0.6255494650314872,4.103564691160151,0.8091896429547129,5.986936867528278
126.67011765359877,37.58141276640218,0.4357810527475427,0.9291409029329594,0.6285931768571831,0.6223514326250958,2.2826895003664216,1.2464117150729452,7.085179327751978
127.00981103640164,37.643349675122494,0.38862318875101404,0.9282785221788517,0.7277638960186106,0.6183479302328846,7.149457875673277,1.259921169064886,4.990772785219668
126.68082372730088,37.47400547217772,0.33179736083511885,0.9228375311099539,0.8704880715216403,0.6168475540548737,4.17463962160114,1.3454376315641547,2.3161021620798037
126.70346167539309,37.57027437174428,0.4838326593791886,0.7849053380075107,0.6958771029957471,0.616563351690997,1.0287364271854562,3.6941711436674693,5.640577903800501
127.40879863645056,36.33939040528319,0.287906220332454,0.9846364964431514,0.884250556789306,0.6161941704570336,4.403510619191585,0.4016861368756432,2.0761385594843973
126.68085021220293,37.590049571658895,0.4311205222029461,0.9355372752837079,0.5957655115114898,0.6153745459888833,2.411581999008775,1.1465886192026244,7.8297652724142255
128.97414135259095,35.116219769254045,0.3846013945465401,0.8170076650012761,0.8701711376369838,0.6114372243010496,4.2269638901143916,3.113780387705364,2.3216622994801654
128.9743481183757,35.219276634326555,0.3364555223927101,0.8398974623942838,0.9463749003580093,0.609471979986242,1.0393191896226777,2.7132460402338174,1.0273905263602616
127.1368645739098,37.54643208264668,0.3186575707706048,0.9312602216219243,0.84388524146625,0.6074839001651298,2.717793498691468,1.2132635496956525,2.788274767141412
126.9169519529103,35.18767148879442,0.3845011167659827,0.9297553336844426,0.6750558180293361,0.6061883220941913,0.5787491837418528,1.2367938896464132,6.076570601767833
128.50252233813396,35.79468847898857,0.37492253858749974,0.8324389919801454,0.8422573807255628,0.605644443032906,1.9875153014342146,2.842586144117561,2.8175327550483793
126.6585346997287,37.39429670531581,0.3121635513686198,0.8983566732865386,0.8882190822028702,0.6032325941108455,4.90557734530695,1.7363538724738796,2.0074745464378316
127.0817001221984,37.59247934974942,0.2839264162892133,0.9447546174849395,0.8756972160323324,0.600529036596555,3.2705409899063302,1.0038993065207649,2.2249362059926767
127.31739814844921,36.36565219986922,0.280225761737814,0.9365104020708676,0.8783954672690041,0.5967450949439681,1.7474734590117031,1.1314598565553542,2.177876611458031
127.46299200371864,36.443769025441455,0.35428287500606714,0.8598325249425576,0.8075370973238694,0.5965986144505747,4.289356136548276,2.3729209508675586,3.451984259065396
126.96160143043792,37.64501467624024,0.3936152780935676,0.7451358694507438,0.8804902332063305,0.596446446523273,5.68035304615923,4.445791002252948,2.141418467351987
127.40714351207968,36.35486089297522,0.3141708857445046,0.876299879159716,0.8803012595768265,0.5960356585355324,3.3574585706760063,2.097504652676354,2.1447047140190727
127.46033132007572,36.37081996060313,0.35505585238502496,0.7950338641207575,0.8997791831004323,0.5959939220488262,1.8913903805117451,3.5086171125542847,1.8087930595277766
129.00223106432935,35.197919698936204,0.28289529907328265,0.9250667375710074,0.88386451741838,0.5957405742916195,2.059806661534151,1.310342052407931,2.0828304679715166
126.69486596596444,37.59190918350509,0.43037102694029283,0.8612474093847577,0.6040623461356915,0.5943722055127121,2.432440016881259,2.349057434718623,7.638945600700111
128.97347336471307,35.19770541223192,0.31848071274498957,0.8291409559771654,0.9244394770922172,0.5928705385840878,0.6401283737095055,2.900136155913735,1.3914439744174119
127.40125777826088,36.3753897167241,0.3119890690049324,0.8230350316032097,0.9319459629465189,0.5892942365727328,3.440964720790187,3.007269540449146,1.2661145633942454
128.99272367315277,35.22326457307819,0.27525040746076207,0.8993784465893411,0.9081718589794855,0.5890731095030804,0.9265509861546913,1.7198325874525795,1.6657762299739178
126.93342478843665,37.45080690080965,0.3591429722395277,0.8122887038760798,0.8166346526807258,0.586585027818733,3.194051299688862,3.197701215387848,3.283786929197185
126.93943181277992,37.4920199364761,0.27803309424743056,0.9304331559091762,0.8410156063064128,0.5863496151577506,6.261409945104538,1.2261909320733613,2.8398803212276964
126.7650159330956,37.43139043376953,0.3277175622329942,0.8585272142852216,0.8244888218142373,0.5863147097649111,1.1120312427522439,2.394970108799156,3.13970667389196
127.16003156738992,37.56117324070062,0.29035066803081105,0.9444797992825641,0.7614458647945331,0.5808084467590814,1.111632816835962,1.0081340638686063,4.326567673872983
128.98343486385005,35.18867814538456,0.31437817992618017,0.8307009102256473,0.8681863984871849,0.5800366427282213,0.7954892313503028,2.8728877717534473,2.356516813315665
126.75107053055696,37.42289503922451,0.328934238208655,0.7713056722280849,0.9016586578014534,0.5761905523330437,1.0676240686991079,3.94698215726239,1.7766765645256477
128.54471932664555,35.79541430807199,0.312000608438149,0.9499798542006583,0.6742870731688384,0.5758516751130396,4.189168726584041,0.9236086778856725,6.092851298867278
126.85691419833913,35.220427322569485,0.21845796036480225,0.92356799727824,0.937881372418873,0.5738756538496477,2.5569488195243646,1.3339284679629693,1.167569109432613
127.05838581423168,37.59981120258274,0.24526816045914177,0.9491555867397345,0.8313743533967439,0.57365562693084,5.023886049772887,0.9362457995018995,3.014243753041814
127.47104043388092,36.43941633863242,0.33771914760927335,0.8132136160116161,0.7883943322048734,0.5705025250490963,4.863177681950104,3.181215772908797,3.810587481149808
126.63518269643345,37.45510664923004,0.24495773717729624,0.975662617888479,0.7710187101979479,0.5693813959947813,1.4797866020858104,0.5350984682079221,4.1417489178257165
128.96934024787979,35.09591441198837,0.3201441716486564,0.7717179939652205,0.881313259132127,0.5678501358403197,6.425356080926795,3.939254336094607,2.127112360814572
127.31839247795344,36.35343189849389,0.25780493562695234,0.8562261443369416,0.9046931379930446,0.5667089387131675,2.7464983782283006,2.433918622895583,1.7249319232595723
126.9303093686552,35.16665332617353,0.3314737097749477,0.9172534300123822,0.6220316668244775,0.565319217256084,2.3572702043387017,1.433713265790566,7.231805153912711
126.83257192539897,35.135342187346566,0.24595246446530625,0.8902973544258915,0.874400951663963,0.5649456288932132,6.683910363321063,1.8673086019789433,2.247583498502539
126.81620980490082,37.587310749659096,0.2673822010086616,0.8032732191504375,0.9424954069926115,0.5631721476479844,0.7082791227788756,3.3593475474687713,1.0912964540911598
127.44990450106252,36.32519653182457,0.27393391469062756,0.8240215987041434,0.8894371169467145,0.5620608603458997,3.0453234320660028,2.9899075103194606,1.9864471223563034
128.88260582376023,35.20732908665707,0.28732458539569344,0.8417023511541368,0.8292001069153988,0.5620130194271675,1.7503213427813324,2.682113678711488,3.053776260269284
126.88260905319525,37.49793982327471,0.2872479672171901,0.9678801565329506,0.634290805302033,0.5608461916288868,5.870767463651006,0.6517669066551713,6.958724297181215
127.0484051025104,37.60440681005885,0.22866272676701094,0.9544274550941925,0.7968889769516604,0.5600373953020953,5.863529116083298,0.855604115382089,3.650662422332404
126.91078305195376,37.63646939791696,0.15345546848513852,0.9856916888931454,0.9302788734082257,0.558491015592158,3.007337400134904,0.38607654460559726,1.2938807764068496
128.9723263677758,35.078195675228905,0.27131199313247634,0.7968924994693415,0.9160447605787982,0.5579326985228003,8.408330775111223,3.474814870761192,1.5325400227289467
126.91693632682576,37.63885660282474,0.15245865386160176,0.966562011772405,0.9571545154220963,0.5576288335469416,3.0853103905753367,0.6716176557746432,0.8508851551208169
126.75092648000742,37.445797728164585,0.31746738027450955,0.8153564974280911,0.7631972205967806,0.5559800834850382,1.4928216617598733,3.1430909697685734,4.292627112957921
126.99572746429892,37.467045495648335,0.23452580490365893,0.8553661885725726,0.9048244835418612,0.5548376557319734,6.311575240456394,2.4485004592902597,1.7226952092452226
128.5205942478016,35.78324892196605,0.3274427406541122,0.8020545274450326,0.7335669242190916,0.5510511134043842,3.6102919116012098,3.3813327782881237,4.874753382558703
126.74903325649372,37.44706300171002,0.31318678569095987,0.8095096888399813,0.7566112518420455,0.5507685498658834,1.6554917405392018,3.247343086396794,4.420560566097175
126.98112276423196,37.46581762321808,0.24174044220724117,0.7930471605960225,0.9428009002222154,0.5473445493268704,5.948677539137607,3.5448329035375674,1.0862567268131387
128.55948447139247,35.9306651704712,0.15105799539774364,0.9277074688375544,0.9635279500578304,0.5465468283617042,2.236162925905154,1.2688735920802994,0.7472546544345134
127.40409680695625,37.241633569630174,0.5114193646099785,0.7115579030345631,0.380550806739535,0.5452872145632652,0.4359113363944517,5.111102245396154,13.54801273739077
128.9237789311708,35.173952772758604,0.34895875252090125,0.6241332572744068,0.912105550872913,0.5441404636173552,1.7438605119032033,6.995928377168596,1.5990938671993236
126.96529599045346,37.53154872341067,0.18435641852208587,0.8348982305012158,0.9975134857562976,0.5421503755626672,11.181932613544161,2.799816216332339,0.20354519584429823
126.9958842943372,37.59649303346638,0.1547464509897192,0.8866034084833193,0.9907536155146196,0.5415049711427793,10.537730638654828,1.927715246236169,0.3105201722294757
127.32613773274078,36.32349105575615,0.2421561208549902,0.8680481590674566,0.7984292020028768,0.5411783485483075,1.445367649551894,2.234882456079669,3.6218017207109683
127.32782301982044,36.31320821592068,0.22878709034140876,0.9247315652615711,0.7424170642156264,0.540296427592301,2.1255490246002373,1.315613605710139,4.699099201311085
129.16735312591567,35.17634602658913,0.16146819481157818,0.9353383307112687,0.8873936674277406,0.5388143301047178,3.2188161636019332,1.1496834001009102,2.02173659126247
127.31712398313267,36.35061129508944,0.21645344645528275,0.8371482583358271,0.8951060779535728,0.5383924163191041,2.7891948742092976,2.7607913271806255,1.8888714081072275
129.09417288435986,35.51506966938143,0.2934467084981876,0.7004902121962687,0.8914416897969186,0.5351587558673582,0.9382556875822251,5.3370254948296,1.9518894327582896
129.0516288112523,35.222791808003144,0.19741961679777123,0.8633546151345448,0.8817180656023762,0.5340598060597244,4.906982619379502,2.313587416627701,2.1200796346416784
127.04971275212291,37.345338966542336,0.48863252528625184,0.6528190978641241,0.465816287206124,0.533325249443588,0.8579498053509103,6.351007133445394,11.083694052324894
126.553367595645,33.253235600751076,0.11069725275979611,0.9605076368256383,0.9416368738080394,0.5318282921891975,1.4081135563217326,0.7631331555720321,1.1054664945944979
126.78383925863434,35.15352948446248,0.1446630555655246,0.8850904652753869,0.9676911947317833,0.5313969063117351,4.3123177789779765,1.952526613746052,0.6798500931871857
126.93435899338358,37.6370424059964,0.13725655331502845,0.8882436999113826,0.9796784271233898,0.531037072055607,4.341875593543291,1.9008617302599287,0.48703125584590873
126.95304966321036,37.43024617623409,0.3134609281824917,0.7507115642514196,0.7437310541587937,0.5306901441984305,2.836089150074047,4.3381162172806675,4.673150663867545
126.64146913069789,37.50018734154719,0.28403454380403254,0.8114045620255514,0.7251992569394596,0.5304784918975736,1.5916567073360677,3.2134769324575045,5.0422626079908035
127.37811915740552,36.449079936066745,0.38084035238867014,0.7045977645561469,0.6408671459771912,0.5299729347566174,4.02815633148774,5.252780994449936,6.813753976801687
128.54902869241593,35.910100068714286,0.18817128339928163,0.8367385049910339,0.9206364268502306,0.5292344785669971,2.0542838390121037,2.7678906061563926,1.4552412796631982
126.61717791054964,37.437905072076965,0.2330838401902173,0.8460131848894129,0.7937441417614134,0.5290947039142152,2.0749087158317425,2.6080169241227407,3.709719918742641
127.36592123757207,36.28996912000358,0.1767307519021998,0.878486884574685,0.8846232815560946,0.5288360976347243,0.6805960432303167,2.061304487472893,2.0696795806421724
126.911411545647,37.61308354175979,0.15002224327249997,0.9467089045939537,0.8463888590149683,0.5283015648174297,4.899913613208154,0.9738195318919396,2.7433599309635026
127.07240382942024,37.63569095185281,0.13253632778920613,0.9793292350220122,0.8361027842177303,0.5272874912447527,3.686802430110767,0.4804443763278587,2.9285394515591867
127.34977683486483,36.403397978339285,0.29069764684822386,0.7680798826400578,0.7534935462383505,0.5264714974637994,0.7090840132707619,4.007578396257665,4.481409056296712
126.64639707015748,37.5371056564915,0.25829302835598345,0.8188121196589242,0.7528529722498604,0.5253607445256411,2.3847467787712735,3.081814101842747,4.493934144895275
126.94088927710553,35.14516138142302,0.2685898671638821,0.8956914350774707,0.6075907908134429,0.5245205222678708,4.877794366476164,1.779534549730303,7.5583431126390765
126.7596994752747,37.68837165200244,0.19162728248580752,0.8884556200098824,0.8098253777770832,0.5243154028012851,0.8427532730552416,1.8973958510152673,3.4095447611107486
126.62466657962482,37.50300858433264,0.3054976175095917,0.7923166937354569,0.6644569297768659,0.523335202830806,0.71884494850063,3.558170663059394,6.302213627975645
128.5322114190678,35.90735169792322,0.20511871215523775,0.8055116394372214,0.890935898600229,0.5224000276288311,1.0218284154386568,3.319050142272654,1.9606033529293303
129.07769410613457,35.28753270540142,0.3144501844723475,0.5862726010365865,0.9455049377459362,0.5222078600963369,2.065906894867335,7.891918247366937,1.041703453000606
126.90707214032774,35.12028865991076,0.22477327454032114,0.9450669724803099,0.6311339506712759,0.5221335191485087,7.010978954866953,0.9990875844966312,7.028689765322867
129.11114218711845,35.25300288339147,0.2633040827725498,0.6582438033122899,0.9614462253954973,0.5214144274590614,1.3666062844293505,6.23210487622698,0.7810439774726878
127.033748830012,37.61275965718352,0.20455792152643532,0.8696792609696351,0.7908768097078777,0.5213581009956837,7.197498739176013,2.2076272907422374,3.7637185371702584
129.2061362463222,35.30121007741285,0.20256552943602876,0.7759841625023649,0.9349993875028889,0.5210778909693017,1.8304772647622747,3.8595297393664794,1.2153579909332775
126.62808488117312,37.42133721137568,0.22376671934341896,0.7798294477099474,0.8761382115488873,0.5210598362944712,2.563469893555357,3.7880317533062953,2.217237328280301
129.11484718450959,35.22819481727322,0.20931912720112317,0.7848041780691224,0.9018810460092275,0.5204770262231437,4.114690304536025,3.696036013970061,1.7728798011081186
128.54987123077055,35.96284101079271,0.14754403529731677,0.9268773376559122,0.8360923444305278,0.5190536878315376,0.5579259237622265,1.281897123816922,2.928728272034385
128.5314881568609,35.90595153610881,0.20309525837028197,0.796176954951028,0.8932637234959162,0.5190534603696326,1.140530415761255,3.4878191703985997,1.9205303329328665
126.61740736141824,37.43136138238831,0.2279850589149949,0.8087485894298319,0.811765855542483,0.5189702773949436,2.339805966353735,3.2609674016954147,3.373626200958375
127.38823192037736,36.30232168153629,0.14489017023802186,0.882611273410505,0.8954018398511531,0.516308835112393,3.057676980998027,1.9932728194003686,1.8837937158336093
129.12648681573197,35.529658102710215,0.2305340475112072,0.8032414978043396,0.7926987083620035,0.5147792147693062,1.5936820060579182,3.359919393130885,3.7293910092924447
128.69819386698504,35.84526117107089,0.2285223784752431,0.9673316554471089,0.5468517867294683,0.5138310432176478,1.227500192913291,0.6600239292764389,8.993319906684226
126.9424657296125,35.17843928519746,0.20655309914121084,0.9091442123269726,0.6870426863845516,0.5134283505456074,1.7094274339519828,1.562839066271547,5.824408935064913
126.60871182773222,37.44259583834695,0.22008040194419895,0.8431757254620385,0.7464544320787752,0.5122838050264661,2.7623977034813865,2.65674739522096,4.619476638843122
126.78388637465916,37.57186010692678,0.12722002550228645,0.9111068269065675,0.8746291070486989,0.5118678822328533,0.8858453423453924,1.531485586367605,2.2435954903057715
127.31652700587892,36.39486272856756,0.20817114185360044,0.8672139125934707,0.735083785747574,0.5112665018543562,1.0266502274241363,2.2488416001249587,4.844537539275532
129.055402150191,35.24540559129857,0.18028769810093623,0.746201704919999,0.9755904212162088,0.5091224447697096,4.8490646654696565,4.425148325814684,0.5525795985031057
127.30720028370236,36.33688329119251,0.2465836586017426,0.7446919319679797,0.8120622131953457,0.5091118515303343,1.2283455932897687,4.454397393864756,3.3681462461995126
126.71823660587908,37.59580247788342,0.2898110609258559,0.7611896849329914,0.6790078858888612,0.5090640131205977,3.041431081294055,4.1378360169670945,5.993081147902717
127.35242065962753,36.31110415589946,0.15148648117285432,0.9331321098818702,0.762633598132417,0.5082095931774716,2.5250600466893456,1.184046232440162,4.303543602181553
126.65056707037716,37.59539385234151,0.2554470237020635,0.9076056731352483,0.5407634569593823,0.5081579051834827,2.5690356804210652,1.5874636948861958,9.143002997255055
127.32685746140262,36.298001814817866,0.19306990180359224,0.9094208925518733,0.6938407106656218,0.5081293608004824,0.8611344439670658,1.5584150290697227,5.68280258479155
129.0539071785711,35.25173264090795,0.1913845115043303,0.7101385055909595,0.9942736117244484,0.5075885297743427,4.134039629342816,5.1398867054613735,0.25474482207917015
126.78065597734178,37.57022951776053,0.12881800594819273,0.9050749094195176,0.8554839715539745,0.5070282701107466,0.7365828140176932,1.6280572203511878,2.581037417627784
127.2983551554084,36.350156270001335,0.21483242186633586,0.7959370415136948,0.802271960423997,0.5066517154720758,2.879212364270139,3.4921818800142033,3.5499772533480525
126.76171374735605,35.14806618260445,0.17018455823832837,0.7736969321573968,0.9434064495388506,0.5058826486741533,2.3682185157339917,3.9022199663620234,1.0762707208539821
126.98447686743766,37.579506491998416,0.07906493812428071,0.9444914357019117,0.9065645106081384,0.5041928018943416,11.711865363398141,1.0079547304988266,1.6930874652513146
